area,year,month,agg_id,total_crimes
6,2015,6,725,30
14,2015,12,1700,12
10,2017,2,750,128
11,2015,2,775,135
5,2015,3,750,91
5,2017,11,1900,73
12,2016,7,725,115
2,2018,9,800,17
14,2016,4,300,93
6,2016,7,1900,110
14,2016,4,1700,12
5,2017,9,725,23
18,2017,2,750,111
13,2017,8,850,88
6,2016,7,725,49
8,2017,7,1900,57
17,2015,12,1900,73
16,2018,2,750,66
14,2017,11,775,225
15,2016,9,800,87
10,2015,10,725,23
4,2017,1,800,41
13,2018,3,725,67
20,2017,2,2400,21
17,2017,9,800,71
9,2016,9,400,24
19,2017,3,1700,38
5,2017,6,775,153
12,2017,12,1900,138
3,2018,9,1900,120
20,2016,6,400,60
8,2017,6,725,12
16,2016,12,2400,13
15,2016,12,750,216
5,2015,3,1900,91
6,2016,8,400,59
15,2017,5,1900,92
4,2018,6,725,31
3,2015,5,775,276
15,2016,5,400,51
10,2017,8,300,104
17,2018,11,775,199
16,2017,6,2400,12
16,2018,6,300,105
12,2015,10,400,128
3,2017,5,750,149
7,2016,6,725,29
17,2016,8,1700,14
13,2018,8,2400,21
10,2015,12,300,66
20,2017,12,775,176
11,2018,11,400,28
5,2018,9,775,124
11,2015,4,1900,94
4,2015,6,400,49
19,2017,4,1900,83
1,2016,6,775,221
21,2016,7,1700,16
21,2015,9,750,127
4,2016,8,300,136
1,2017,5,750,109
10,2015,9,800,62
21,2015,1,1700,15
11,2015,10,1900,96
10,2017,9,775,141
1,2016,10,850,59
21,2017,3,850,44
21,2018,1,800,84
6,2015,5,300,102
15,2018,11,775,225
21,2015,11,850,61
16,2016,2,775,118
4,2017,7,800,25
6,2015,10,775,205
12,2016,3,850,135
20,2016,5,400,41
18,2018,8,850,113
2,2017,11,850,60
2,2018,11,775,136
20,2017,5,1900,92
16,2017,3,2400,17
1,2016,9,775,233
13,2015,10,1700,20
18,2018,2,1700,17
21,2016,12,400,35
11,2017,11,400,41
13,2015,6,400,96
2,2018,1,775,123
5,2017,5,300,130
20,2018,8,300,152
14,2015,7,1700,10
7,2016,10,850,63
1,2017,10,400,113
15,2017,3,300,152
14,2018,11,775,271
15,2017,9,400,39
13,2017,9,400,71
16,2016,1,400,45
5,2015,10,850,80
15,2018,2,750,165
16,2018,6,400,41
20,2016,3,1700,19
18,2018,12,2400,23
20,2016,1,400,38
1,2016,9,1700,13
20,2015,11,800,49
6,2017,7,300,169
16,2017,1,300,74
15,2015,3,850,64
3,2017,6,2400,25
1,2016,10,300,172
9,2016,5,725,18
8,2015,12,725,11
13,2015,9,1700,5
16,2017,9,2400,12
8,2016,1,400,18
15,2017,3,800,99
18,2015,2,1700,16
7,2015,12,750,143
6,2015,2,300,87
3,2015,8,2400,50
4,2017,4,2400,19
19,2015,5,1900,103
2,2016,6,725,51
8,2015,12,400,15
13,2017,5,750,130
11,2018,1,750,153
2,2018,8,2400,27
18,2018,2,775,117
14,2018,10,775,283
7,2018,7,300,128
9,2016,9,850,68
10,2015,4,750,121
21,2016,10,2400,21
10,2015,10,2400,19
9,2017,8,725,18
5,2015,11,400,42
20,2015,8,850,86
1,2017,8,800,23
3,2016,3,800,53
3,2017,4,850,130
12,2015,2,300,187
9,2015,9,775,210
15,2017,10,725,24
12,2017,4,850,129
5,2015,7,800,42
17,2015,12,1700,9
17,2017,4,1700,17
20,2018,6,400,39
5,2018,4,775,138
18,2018,9,2400,17
10,2017,9,1900,65
1,2018,9,400,100
12,2015,4,1700,21
18,2016,6,2400,44
11,2016,2,1700,16
16,2016,11,400,28
3,2017,9,725,66
14,2015,6,1700,12
12,2017,5,750,164
19,2018,11,1900,69
17,2017,1,1900,85
3,2016,4,725,66
12,2018,12,300,184
15,2015,5,725,18
14,2017,7,775,243
20,2016,5,300,139
5,2015,5,2400,10
17,2018,9,1900,55
15,2017,7,1900,96
10,2015,10,300,97
2,2018,4,850,70
17,2016,5,400,28
4,2017,10,400,54
3,2016,2,2400,28
13,2018,3,800,23
19,2015,9,1700,33
7,2018,10,400,33
3,2017,9,1900,133
13,2015,6,725,53
12,2017,6,725,93
21,2015,10,725,24
7,2016,1,775,187
6,2018,3,775,224
16,2015,11,400,45
9,2015,7,2400,32
14,2015,10,1700,4
4,2015,8,725,21
20,2016,2,850,63
21,2018,6,1900,78
21,2017,5,750,100
17,2018,8,1700,19
3,2017,1,1900,131
1,2018,5,1900,109
18,2015,8,750,117
10,2016,8,725,22
10,2018,1,800,80
3,2016,5,400,80
10,2016,10,400,28
18,2015,3,750,119
16,2017,7,300,88
13,2017,5,800,23
21,2018,12,400,40
5,2017,12,1700,26
8,2017,7,800,59
15,2018,2,1900,73
2,2017,4,2400,27
10,2016,11,750,186
4,2017,4,850,113
4,2015,1,800,65
16,2015,7,775,138
11,2017,5,1900,104
19,2018,9,850,98
21,2018,1,2400,25
8,2016,8,800,95
4,2015,3,400,63
9,2016,12,850,84
7,2015,1,750,167
3,2017,7,1900,102
7,2016,3,800,65
11,2016,2,400,46
10,2017,1,725,26
18,2016,3,2400,31
16,2017,9,725,30
12,2016,3,800,52
13,2016,7,850,138
1,2016,8,725,54
14,2015,6,725,29
14,2017,4,800,50
5,2017,11,1700,18
8,2018,9,1900,59
9,2016,4,400,43
6,2018,12,300,136
13,2017,9,800,22
19,2015,12,1700,20
5,2018,4,750,108
18,2018,12,1900,106
6,2015,12,2400,23
13,2016,11,775,131
12,2015,4,800,72
11,2017,5,750,141
6,2018,11,750,148
8,2016,5,300,83
9,2017,7,1700,19
19,2016,2,2400,15
6,2016,3,2400,19
12,2017,2,800,45
20,2016,11,2400,19
8,2016,9,1700,12
13,2018,4,750,93
6,2016,6,300,123
3,2017,8,750,157
12,2015,3,1900,106
21,2017,3,775,203
19,2016,7,800,62
1,2015,5,400,66
1,2017,6,400,110
15,2017,1,1900,119
19,2016,11,800,56
1,2015,3,725,58
7,2017,12,2400,18
1,2015,9,750,86
18,2018,11,1700,26
4,2015,2,1900,60
7,2015,9,850,53
5,2018,11,800,23
10,2018,11,800,56
19,2017,10,1900,101
16,2015,2,725,11
9,2018,7,750,140
5,2015,4,775,155
2,2017,10,400,71
2,2018,7,850,63
21,2017,6,750,151
13,2018,7,300,159
13,2017,5,2400,23
6,2018,10,1700,12
14,2016,11,800,42
2,2015,4,400,48
21,2018,7,850,66
14,2015,9,400,35
1,2018,6,750,186
17,2016,12,850,68
6,2015,5,725,32
2,2015,7,400,55
15,2016,4,775,225
11,2015,9,400,54
4,2016,3,800,33
7,2017,12,1700,14
9,2016,7,850,76
14,2015,10,725,23
7,2018,1,1900,88
17,2016,5,725,20
13,2015,4,725,59
19,2015,6,400,30
8,2015,6,800,81
12,2015,9,400,128
6,2017,6,2400,14
7,2018,12,1700,14
17,2018,6,850,58
6,2017,8,800,42
13,2016,10,300,166
16,2017,4,1700,5
21,2017,4,850,44
17,2018,3,775,208
6,2015,4,750,91
18,2018,5,400,104
13,2018,5,1900,96
20,2015,8,1900,82
8,2016,5,1900,69
6,2018,11,775,232
9,2017,5,1700,20
6,2016,9,400,35
20,2017,9,725,62
13,2015,3,750,116
1,2018,9,300,231
7,2016,1,2400,24
7,2017,6,2400,18
4,2017,10,725,35
17,2017,3,800,83
14,2018,8,775,293
18,2018,3,750,89
6,2016,8,1700,3
14,2016,10,725,44
15,2015,9,300,128
9,2018,6,1700,22
14,2016,4,800,52
12,2018,1,750,146
3,2016,6,725,71
6,2018,2,725,53
12,2016,2,2400,36
13,2018,2,750,98
18,2018,9,800,26
18,2015,4,850,63
18,2016,12,850,111
1,2016,12,725,79
4,2018,3,1900,71
13,2016,4,1700,13
2,2017,11,400,51
12,2015,3,725,72
13,2018,11,1900,90
7,2018,8,800,37
4,2015,9,850,75
21,2017,3,300,109
7,2018,8,725,42
16,2015,8,2400,16
18,2017,12,800,26
20,2017,7,400,45
19,2015,9,850,65
1,2016,6,750,78
17,2016,12,1900,77
15,2018,12,300,119
10,2016,1,775,163
6,2017,12,750,160
2,2017,12,400,52
8,2016,8,725,19
18,2018,5,1900,111
20,2018,3,750,157
6,2018,12,850,53
8,2017,9,850,56
5,2015,11,850,122
16,2016,6,300,96
1,2018,8,1700,18
21,2017,1,1900,77
14,2016,1,1700,17
21,2018,6,400,42
9,2017,12,2400,15
4,2018,5,725,31
3,2015,3,800,83
13,2015,5,850,87
12,2016,5,300,242
18,2017,4,2400,28
12,2018,8,850,104
11,2015,11,400,37
10,2015,8,850,64
13,2015,4,1700,19
21,2015,8,400,45
19,2016,1,2400,14
12,2018,11,850,112
20,2015,4,800,56
6,2016,10,775,171
6,2018,7,750,181
12,2017,10,750,147
10,2018,1,850,71
20,2018,12,850,73
14,2017,2,300,89
8,2016,8,775,180
11,2016,2,2400,18
19,2016,8,850,114
20,2015,12,1900,70
20,2015,4,850,52
12,2015,12,400,138
12,2017,9,775,183
9,2015,4,400,40
1,2016,3,725,42
2,2017,3,725,57
2,2015,3,1900,77
12,2017,11,775,175
11,2015,3,400,54
21,2016,6,1900,85
18,2015,12,1900,103
10,2017,8,725,18
21,2017,1,775,252
7,2016,3,2400,18
13,2016,7,725,74
13,2016,2,300,122
12,2017,6,1900,133
6,2017,10,1700,11
6,2016,8,775,223
18,2017,5,400,105
20,2017,2,725,53
16,2015,5,2400,15
16,2018,9,300,108
13,2015,1,775,115
7,2015,1,300,87
17,2017,5,300,109
5,2018,9,1900,76
2,2018,3,300,128
6,2016,7,1700,15
21,2016,7,850,40
18,2018,10,725,72
19,2017,2,1900,62
13,2017,1,1900,89
15,2017,10,850,101
7,2015,2,400,19
21,2017,1,1700,20
12,2016,11,750,134
11,2015,1,2400,22
11,2017,10,1700,21
2,2015,3,800,45
5,2015,2,400,46
19,2016,6,2400,18
11,2015,2,750,101
13,2018,2,400,58
7,2016,11,850,67
6,2018,9,775,244
19,2016,5,400,61
11,2017,11,1700,20
16,2015,12,850,84
3,2017,11,1700,34
8,2018,7,800,59
3,2018,8,2400,38
5,2017,12,300,106
19,2017,8,750,109
7,2017,8,1900,114
14,2018,9,300,127
11,2015,4,400,44
17,2016,10,750,147
3,2018,8,750,152
4,2018,5,2400,16
11,2018,8,1900,80
17,2016,3,300,68
12,2017,1,2400,36
17,2017,5,400,24
15,2018,1,1700,0
15,2016,1,1700,2
19,2015,9,400,45
6,2017,12,850,55
7,2016,11,1700,13
5,2016,6,300,115
14,2016,9,725,13
5,2017,4,400,48
7,2016,4,850,64
11,2015,9,800,55
18,2018,7,850,109
21,2015,9,850,54
7,2017,1,1900,53
8,2016,7,300,97
6,2015,8,1900,91
18,2015,4,750,94
9,2015,1,300,110
6,2017,11,800,53
3,2018,1,1900,108
9,2015,7,725,18
3,2016,1,775,192
14,2016,8,300,82
2,2015,11,725,56
15,2015,6,725,21
15,2017,5,2400,24
20,2018,3,300,142
5,2017,4,750,134
17,2015,2,725,12
6,2017,7,750,150
9,2015,1,1900,74
6,2017,10,300,158
20,2018,6,2400,33
9,2015,6,1900,77
20,2017,4,2400,22
7,2015,6,775,163
3,2017,11,400,85
14,2016,4,400,43
17,2017,2,400,24
12,2017,10,2400,44
1,2017,10,775,266
16,2017,2,300,71
19,2017,11,1700,26
4,2018,12,725,28
17,2015,2,1700,13
6,2018,12,1700,6
18,2015,3,1900,98
6,2018,9,1700,12
16,2015,4,800,72
18,2015,5,2400,23
14,2017,1,725,21
8,2016,3,1900,75
8,2018,4,725,23
15,2017,3,1700,1
16,2017,3,400,40
17,2017,10,775,218
20,2017,4,850,81
8,2015,9,800,71
11,2017,2,400,36
2,2015,2,400,52
16,2016,8,725,22
21,2018,8,1700,29
5,2015,3,400,53
18,2016,1,800,34
16,2017,7,850,70
14,2018,1,400,25
12,2018,9,725,84
17,2018,5,300,98
6,2015,9,725,36
19,2018,2,1700,19
11,2016,1,750,166
15,2018,12,2400,21
10,2015,2,775,137
10,2018,9,300,103
21,2016,6,750,125
2,2017,2,750,118
4,2018,4,850,91
7,2018,1,750,158
2,2015,10,750,81
15,2016,8,750,209
9,2018,6,300,103
11,2017,8,750,137
5,2018,1,400,51
8,2017,1,800,66
1,2017,9,800,22
3,2017,10,1900,134
6,2015,11,850,42
19,2018,2,850,101
3,2017,1,750,137
12,2016,12,2400,24
7,2016,4,1700,14
19,2015,1,2400,30
13,2016,9,400,69
13,2017,12,725,54
18,2018,10,775,154
8,2017,1,1900,60
11,2016,3,725,25
4,2017,4,300,126
14,2016,2,1700,12
21,2018,8,725,20
19,2016,11,1900,95
18,2015,7,725,80
13,2017,1,2400,33
5,2016,12,850,82
14,2015,4,775,282
20,2018,7,300,156
8,2015,2,775,208
5,2016,9,775,129
8,2018,2,1700,8
4,2018,12,800,25
7,2018,1,2400,13
19,2018,5,300,125
16,2016,3,300,73
1,2015,11,850,74
1,2017,6,725,58
19,2016,2,1700,23
2,2016,10,1900,90
17,2018,11,400,30
20,2017,10,750,163
5,2018,5,400,67
19,2018,4,800,42
1,2016,6,850,65
4,2017,12,300,91
12,2015,5,400,108
19,2015,7,775,172
17,2018,5,1900,61
15,2016,7,400,32
17,2018,7,300,107
15,2018,6,850,79
5,2017,2,750,83
2,2016,7,850,60
12,2015,6,400,115
21,2017,2,725,26
13,2016,2,1900,76
12,2017,10,800,48
21,2018,11,400,40
3,2016,9,400,104
10,2016,12,300,92
20,2016,4,400,42
3,2015,12,750,153
21,2018,5,1900,73
16,2018,10,400,52
18,2015,3,2400,23
5,2017,1,300,111
4,2016,4,750,91
4,2015,12,1900,69
9,2017,1,2400,16
14,2017,8,400,33
15,2017,4,1900,108
14,2017,4,2400,22
9,2017,11,775,209
6,2016,10,725,46
21,2016,11,1700,13
12,2015,4,400,117
16,2016,11,1700,10
1,2017,7,750,110
15,2017,4,800,96
5,2018,2,725,26
2,2016,9,2400,19
12,2018,6,1900,123
16,2015,3,1900,65
19,2018,8,2400,23
15,2018,8,300,115
9,2017,6,750,134
3,2015,10,725,91
13,2018,2,2400,17
12,2017,5,725,132
14,2015,7,775,283
2,2017,8,1900,90
9,2016,6,400,43
1,2015,9,300,149
21,2016,6,2400,24
12,2017,12,725,93
3,2018,8,775,257
13,2018,3,300,160
15,2017,5,1700,0
17,2017,3,750,201
4,2015,10,1900,90
18,2018,6,300,167
18,2016,11,850,136
18,2017,6,1900,101
6,2018,1,850,63
12,2018,5,1900,181
18,2018,7,725,80
19,2016,2,750,94
11,2017,9,850,84
16,2015,1,775,118
6,2018,4,775,179
4,2015,4,775,94
2,2018,10,300,135
19,2018,7,725,35
9,2016,7,1700,18
9,2016,8,2400,19
20,2017,6,750,155
8,2017,1,2400,10
14,2016,10,750,172
20,2015,12,1700,15
2,2016,9,750,95
18,2017,5,775,118
19,2017,6,2400,23
7,2018,12,300,89
9,2015,4,775,194
4,2018,8,850,75
14,2017,7,725,24
19,2016,2,1900,103
4,2017,1,725,33
19,2016,4,1900,103
17,2016,1,725,13
4,2016,8,1700,34
10,2016,1,300,80
11,2016,1,850,117
20,2018,11,1900,99
20,2018,7,775,179
2,2018,9,850,67
2,2015,10,725,59
14,2017,9,800,51
3,2015,5,725,74
13,2016,12,750,116
19,2017,9,725,31
17,2017,2,300,60
8,2015,10,1900,61
9,2016,10,2400,14
9,2018,3,775,200
11,2015,6,750,117
12,2016,11,2400,24
16,2018,8,300,100
7,2015,8,850,34
15,2017,8,750,162
6,2016,5,300,124
2,2015,2,2400,37
14,2016,6,750,173
1,2018,1,850,43
1,2018,2,725,48
3,2015,5,800,69
20,2016,2,800,56
14,2018,7,400,44
8,2015,7,775,209
12,2018,4,300,240
9,2016,2,300,115
4,2015,9,1900,84
1,2016,9,725,46
19,2016,9,1900,72
9,2016,4,2400,28
18,2018,4,400,107
17,2017,7,300,104
13,2016,11,2400,33
15,2017,11,725,25
3,2018,6,2400,30
14,2017,3,2400,22
9,2016,12,400,35
11,2015,7,775,211
7,2017,2,800,38
10,2015,5,2400,17
13,2015,11,725,59
8,2018,5,300,97
12,2018,7,300,235
18,2018,9,750,101
12,2018,7,750,141
4,2018,10,725,37
8,2016,9,300,44
9,2017,10,1700,22
19,2015,6,775,147
20,2015,2,1900,55
15,2016,7,725,20
10,2016,2,2400,23
20,2015,8,725,51
21,2015,9,1900,44
17,2017,12,800,63
1,2015,3,750,84
1,2015,6,725,71
21,2015,11,775,197
7,2015,10,1900,57
11,2016,4,800,53
3,2018,9,1700,34
5,2017,2,400,34
9,2016,10,300,113
15,2015,1,2400,22
16,2015,7,1700,2
16,2015,12,400,52
9,2015,5,725,20
2,2017,9,750,86
17,2017,12,2400,10
21,2016,5,1900,77
3,2018,7,800,39
18,2017,1,750,116
9,2015,9,2400,17
4,2016,7,1900,106
10,2015,8,1900,70
3,2017,1,800,57
5,2017,2,800,30
21,2016,9,300,83
15,2018,9,400,41
21,2018,4,800,78
10,2015,12,850,65
14,2017,6,800,45
1,2018,8,300,235
13,2017,10,300,185
19,2017,7,775,171
13,2016,10,850,129
21,2016,4,400,38
2,2018,11,750,104
14,2015,1,300,85
6,2017,4,750,136
6,2015,7,400,56
20,2016,4,1900,83
17,2016,4,400,35
13,2016,7,775,140
9,2017,5,300,128
5,2015,10,800,43
15,2015,5,1900,104
15,2017,2,775,244
18,2018,3,300,116
12,2017,7,2400,35
7,2018,1,725,40
11,2017,10,750,154
3,2017,8,1700,31
9,2015,11,850,57
4,2016,10,725,33
4,2018,7,750,77
2,2017,8,800,25
21,2018,6,2400,23
2,2017,5,2400,30
5,2016,2,750,122
8,2016,2,300,91
20,2015,5,1900,93
5,2017,4,850,98
1,2018,11,725,82
19,2017,6,400,64
5,2015,11,1900,77
6,2018,5,1900,94
6,2017,5,1900,94
11,2017,6,2400,20
9,2017,11,750,142
2,2015,10,775,125
17,2015,11,775,227
9,2018,3,750,151
15,2016,2,850,74
17,2017,11,300,119
5,2017,10,2400,11
20,2017,5,2400,38
5,2017,7,800,42
17,2015,11,1900,64
9,2018,7,300,140
12,2015,5,850,111
4,2018,7,1700,32
5,2016,12,725,32
4,2018,2,775,102
10,2017,7,400,35
8,2017,5,400,14
13,2017,1,300,153
19,2017,5,400,53
13,2018,7,400,82
4,2016,1,750,107
12,2015,4,1900,117
9,2015,10,750,127
10,2016,2,300,83
1,2017,9,850,67
11,2018,11,775,202
8,2018,11,800,39
15,2016,10,2400,19
12,2018,12,800,35
13,2017,5,1900,99
12,2018,11,775,176
15,2015,7,725,24
1,2016,11,400,66
16,2018,12,1700,8
16,2017,7,400,47
19,2017,8,725,28
19,2015,12,850,111
21,2017,6,1700,21
16,2017,12,2400,9
21,2016,4,725,32
6,2017,4,775,168
7,2017,4,750,156
5,2016,5,300,115
10,2018,3,2400,15
2,2017,4,1900,77
19,2016,12,400,29
16,2018,1,300,128
6,2015,11,400,54
5,2015,1,800,52
12,2017,10,775,190
14,2016,5,300,96
4,2016,4,850,74
2,2018,3,800,20
10,2018,7,775,171
2,2017,6,775,119
20,2017,6,400,34
1,2018,1,1900,106
18,2017,7,800,22
21,2016,1,775,234
1,2016,11,800,27
7,2018,11,2400,23
21,2015,6,400,46
16,2017,1,1900,63
1,2017,4,1900,86
2,2017,12,725,43
19,2018,8,850,85
7,2017,6,1900,73
13,2017,1,725,68
7,2018,2,2400,29
17,2018,2,800,90
10,2015,5,800,69
12,2018,5,725,103
6,2015,5,750,115
17,2017,9,2400,24
21,2015,7,400,37
8,2017,1,775,211
1,2017,8,850,51
1,2018,9,2400,37
2,2015,8,2400,24
11,2017,4,800,42
13,2016,1,1900,67
17,2018,8,1900,58
8,2017,4,400,12
12,2016,7,800,41
16,2015,11,2400,16
12,2015,10,1700,31
9,2018,10,2400,18
20,2015,5,400,40
19,2015,1,775,167
2,2015,7,2400,35
4,2017,3,800,31
19,2017,1,2400,26
7,2016,9,800,58
21,2016,6,800,75
20,2017,3,725,49
17,2015,5,1900,76
20,2016,11,750,131
16,2016,2,1900,72
15,2015,1,725,23
2,2017,2,775,102
1,2015,4,775,189
4,2018,6,850,73
1,2018,6,400,73
6,2018,11,1700,5
16,2017,6,1900,70
11,2015,5,800,72
2,2017,6,725,60
13,2016,11,750,82
14,2018,4,800,50
9,2016,4,850,61
12,2017,4,2400,23
10,2018,12,750,140
9,2017,2,750,134
5,2017,7,1700,18
10,2016,12,400,25
17,2017,6,750,139
21,2018,7,1900,61
3,2018,12,300,168
15,2015,9,800,91
7,2016,5,1700,15
17,2015,8,775,224
10,2016,10,2400,11
15,2017,11,300,136
7,2016,9,400,17
19,2015,5,400,47
12,2017,3,2400,35
16,2016,7,750,93
7,2016,8,400,41
14,2017,1,1700,9
18,2018,9,1700,17
7,2015,10,1700,6
17,2017,9,1900,73
7,2016,5,725,28
5,2018,6,725,27
13,2017,10,1900,113
6,2015,8,2400,20
4,2018,5,300,138
6,2016,7,850,56
11,2017,5,850,112
14,2018,1,300,91
11,2016,7,850,77
7,2017,7,725,43
17,2016,1,2400,20
18,2015,10,400,74
8,2015,12,775,232
18,2015,3,800,27
18,2017,3,1900,111
20,2015,8,400,51
10,2018,6,300,94
20,2017,12,2400,24
2,2017,6,1900,89
11,2017,8,775,164
21,2016,2,400,28
11,2018,8,300,123
15,2016,8,850,112
4,2017,10,850,122
20,2018,1,775,165
12,2018,8,750,159
16,2016,5,775,112
5,2017,12,725,25
17,2016,10,850,69
14,2017,1,775,222
3,2016,12,775,213
14,2016,2,300,90
3,2018,10,300,191
12,2018,3,2400,39
1,2016,3,1700,6
4,2017,1,1900,93
4,2016,7,750,81
16,2018,1,725,14
4,2015,8,775,120
4,2017,4,775,107
4,2015,7,400,47
17,2017,10,400,41
13,2015,2,800,34
13,2015,10,725,64
17,2015,3,1900,59
1,2018,2,1700,4
6,2018,7,725,57
2,2017,2,1700,18
12,2016,12,750,168
21,2017,7,300,105
8,2017,4,1700,8
21,2016,7,300,112
18,2018,2,800,40
14,2017,10,400,37
18,2016,6,725,64
1,2015,7,775,224
20,2016,6,1900,100
19,2015,6,800,74
14,2016,6,1700,12
6,2015,3,300,117
15,2015,8,1900,118
2,2017,12,850,88
4,2015,8,300,119
18,2015,10,1700,15
2,2016,2,850,64
15,2017,1,750,214
4,2017,7,300,141
5,2016,1,400,37
15,2016,8,2400,19
17,2016,2,1900,73
12,2016,9,775,178
14,2015,9,800,67
4,2015,4,300,108
10,2015,8,750,119
15,2015,12,800,123
12,2015,7,1900,146
15,2018,4,1900,93
20,2018,12,300,135
3,2017,10,750,160
21,2016,9,850,57
14,2017,5,400,37
5,2016,2,300,100
18,2016,10,850,120
12,2016,5,1700,32
15,2018,6,800,58
8,2018,1,400,26
7,2017,6,400,28
3,2017,3,850,125
14,2018,2,750,159
17,2016,9,1900,59
18,2016,4,775,109
20,2016,3,300,127
18,2015,3,850,98
1,2017,1,1700,3
16,2016,3,750,92
20,2015,4,1900,78
6,2015,5,850,52
8,2018,1,2400,18
20,2017,12,400,52
9,2015,4,750,110
2,2016,12,775,131
20,2016,6,300,154
6,2015,5,400,46
21,2018,8,1900,64
7,2015,1,2400,19
1,2015,9,800,23
15,2016,1,800,119
20,2016,2,775,147
8,2017,10,800,51
15,2017,6,750,152
6,2017,1,2400,15
3,2018,12,1700,23
18,2016,9,775,106
3,2016,10,750,137
14,2017,2,400,19
8,2018,1,750,186
11,2017,8,800,43
12,2017,11,750,136
12,2016,6,800,48
6,2015,4,850,38
9,2017,9,800,77
12,2017,7,300,253
9,2015,9,1900,92
15,2018,10,800,55
2,2017,2,2400,17
16,2016,5,1900,86
7,2015,2,775,166
2,2015,4,750,79
13,2016,1,775,125
10,2018,7,750,139
20,2015,11,850,65
11,2015,10,2400,24
13,2017,2,850,146
15,2018,12,750,219
8,2018,6,400,21
6,2017,11,400,53
10,2018,8,725,26
12,2016,2,400,130
11,2018,7,725,29
13,2015,7,400,112
14,2016,1,1900,91
13,2017,9,300,170
14,2016,6,2400,27
9,2015,3,300,156
9,2018,7,850,84
11,2017,11,2400,12
13,2016,10,2400,26
2,2016,3,2400,15
6,2018,3,400,56
18,2016,9,2400,24
8,2018,2,725,28
6,2016,4,725,52
20,2017,10,800,35
16,2018,4,775,122
4,2016,5,800,31
10,2017,8,400,32
4,2018,1,850,118
15,2016,8,1900,91
11,2015,7,725,23
17,2018,3,750,170
5,2015,3,850,76
1,2018,8,750,149
11,2015,8,750,148
11,2016,11,850,98
17,2016,2,850,41
2,2018,5,725,56
13,2018,8,725,67
12,2018,6,300,205
4,2018,11,850,73
18,2018,8,725,79
5,2017,5,800,35
4,2015,6,300,125
10,2015,11,300,84
21,2017,4,2400,17
15,2015,12,750,172
10,2018,12,850,63
19,2018,10,2400,19
17,2017,7,800,94
19,2016,4,1700,27
17,2015,10,850,64
14,2018,6,775,247
10,2017,11,2400,14
7,2015,12,300,63
4,2015,12,300,110
20,2016,12,850,83
9,2018,10,750,129
14,2016,8,725,23
14,2018,2,2400,16
19,2015,11,750,119
4,2018,1,2400,20
9,2016,8,800,89
11,2016,2,300,97
1,2018,10,2400,31
2,2016,8,1700,13
10,2017,5,775,162
9,2015,2,2400,20
12,2016,8,750,120
10,2017,11,400,28
9,2017,7,800,40
5,2015,6,2400,12
1,2017,9,750,117
4,2016,3,1900,81
14,2018,10,850,92
7,2017,4,400,38
21,2018,12,800,44
12,2018,5,400,158
12,2016,6,750,145
20,2017,6,850,79
10,2015,10,800,87
2,2015,4,1900,60
13,2015,12,850,79
4,2018,3,850,87
11,2018,12,1700,18
21,2016,8,850,65
4,2017,12,750,97
7,2016,1,850,50
12,2018,2,800,46
2,2017,10,850,84
10,2016,1,850,49
3,2017,12,300,166
3,2016,12,800,69
5,2017,5,775,145
13,2015,11,1900,79
5,2016,7,850,74
1,2016,9,850,68
10,2015,2,300,69
3,2015,2,850,85
17,2017,8,775,226
4,2016,7,300,127
4,2016,11,400,52
21,2017,9,1900,75
18,2015,9,2400,34
3,2016,11,725,57
1,2017,11,2400,37
10,2018,5,850,80
2,2015,4,850,51
17,2018,10,775,206
1,2018,12,2400,33
4,2017,8,1700,25
16,2016,7,300,91
13,2015,2,775,123
5,2018,4,1700,19
11,2015,10,725,35
20,2018,3,725,50
13,2017,8,400,83
15,2015,3,2400,24
9,2015,2,1700,7
19,2016,10,850,134
1,2015,1,750,85
1,2015,11,400,72
11,2017,3,775,214
18,2018,2,400,94
18,2015,12,800,25
14,2015,6,300,102
21,2017,5,2400,25
14,2017,3,1900,92
2,2018,6,1900,76
13,2016,7,2400,25
17,2018,1,1700,16
3,2018,6,1900,102
1,2018,3,775,286
18,2015,8,400,96
4,2016,8,800,33
16,2017,2,400,21
3,2017,12,725,86
12,2018,10,850,106
5,2018,12,775,114
11,2016,1,300,86
16,2016,9,400,60
20,2016,5,1900,97
18,2018,11,775,140
16,2018,11,750,94
10,2016,8,1900,90
3,2016,12,300,197
18,2016,4,2400,38
14,2017,10,750,160
20,2017,4,1700,9
5,2017,11,750,99
11,2016,8,725,22
15,2018,8,1900,77
5,2017,5,2400,19
14,2015,10,400,36
16,2018,3,800,75
12,2017,3,300,182
10,2016,9,775,165
19,2016,10,400,48
15,2018,10,775,213
20,2018,10,1900,75
19,2015,10,400,48
19,2016,3,1900,86
17,2016,12,2400,20
9,2015,9,750,125
6,2016,12,300,122
2,2017,5,775,147
7,2018,4,1900,102
6,2018,12,400,55
17,2016,2,800,92
1,2016,4,725,55
4,2016,6,400,58
13,2017,12,850,115
20,2016,4,850,72
8,2017,3,300,76
16,2017,10,775,144
4,2016,2,775,106
5,2016,11,1700,34
17,2016,10,800,84
16,2015,8,800,46
2,2017,2,1900,72
5,2016,3,850,88
5,2017,8,300,131
13,2018,9,1900,74
17,2016,10,400,44
16,2018,6,1900,60
16,2018,12,750,87
12,2015,3,400,109
17,2016,9,800,67
6,2018,7,850,62
9,2018,11,1900,56
3,2018,8,800,51
20,2017,3,850,89
4,2018,6,800,25
